开奖日期	期号	中奖号码	单选	组选3	组选6	销售额（元）	返奖比例
2011-06-29	2011173	763	32737	0	57889	59,944,404	 70.33%
2011-06-28	2011172	227	17222	16890	0	60,135,282	 37.79%
2011-06-27	2011171	725	19218	0	41893	61,599,368	 42.17%
2011-06-26	2011170	157	14863	0	39924	58,150,764	 36.68%
2011-06-25	2011169	922	9821	17705	0	60,516,304	 25.72%
2011-06-24	2011168	017	50150	0	69130	62,809,740	 98.09%
2011-06-23	2011167	941	37736	0	66867	58,833,578	 82.55%
2011-06-22	2011166	454	36453	54983	0	65,171,006	 83.52%
2011-06-21	2011165	162	27482	0	59417	62,159,152	 59.69%
2011-06-20	2011164	704	22086	0	47633	62,095,618	 48.04%
2011-06-19	2011163	635	26113	0	36333	58,507,124	 54.68%
2011-06-18	2011162	573	13040	0	41213	58,796,420	 33.52%
2011-06-17	2011161	371	55407	0	95082	60,471,100	 117.46%
2011-06-16	2011160	510	10699	0	29042	61,263,886	 25.15%
2011-06-15	2011159	769	25379	0	46672	61,737,578	 53.44%
